plan_id,host_mno,plan_name,benefit_category,benefit_name,benefit_service,benefit_tier,benefit_value_won,user_pay_won,is_selectable,select_group,benefit_condition,benefit_detail,source_url
37160,KT,5G 슬림,OTT/구독,조선일보 종이신문 1개월 무료 구독 이벤트,,,,,False,,,,https://www.moyoplan.com/plans/37160
35405,KT,[K]아이즈특판10GB+,추가데이터,SOLO결합 데이터 10GB 지급,,,,,False,,,대상: 대상 요금제 개통 후 아이즈모바일 사용자간 결합 & SOLO 결합한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/35405
20000,KT,5G200분/6GB-데이터소진후 자동차단,사은품/페이백,"3대 마트 상품권, 네이버페이 2만원",,,20000,,False,,KT바로유심,"대상: 바로유심/바로배송유심 구매・개통 후 7개월 회선 유지한 고객 시기: 개통 후 4개월차 중순 1만원, 7개월차 중순 1만원",https://www.moyoplan.com/plans/20000
20000,KT,5G200분/6GB-데이터소진후 자동차단,사은품/페이백,KT유심&배송비 무료,,,,,False,,,대상: 대상 요금제 개통한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/20000
37188,LGU+,A 5G 스페셜,OTT/구독,조선일보 종이신문 1개월 무료 구독 이벤트,,,,,False,,,,https://www.moyoplan.com/plans/37188
35420,KT,[K]무한100GB+ Wavve,OTT/구독,웨이브 무료 구독권 지급,웨이브,,,,False,,,대상: 대상 요금제 개통한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/35420
35420,KT,[K]무한100GB+ Wavve,추가데이터,SOLO결합 데이터 20GB 지급,,,,,False,,,대상: 대상 요금제 개통 후 아이즈모바일 사용자간 결합 & SOLO 결합한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/35420
37190,LGU+,A 5G 스페셜 레귤러,OTT/구독,조선일보 종이신문 1개월 무료 구독 이벤트,,,,,False,,,,https://www.moyoplan.com/plans/37190
34361,LGU+,"더블업 LTE 17GB+ (7+10 24개월) / 평생가 17,000원",추가데이터,추가 데이터 10GB,,,,,False,,,대상: 대상 요금제 개통한 고객 시기: 조건 달성한 다음 달 월초,https://www.moyoplan.com/plans/34361
8171,LGU+,내맘대로 차단형 (200분+1GB),사은품/페이백,"네이버페이 5,000원",,,5000,,False,,,대상: 대상 요금제 개통 후 개통월 내 리뷰 작성 후 1개월 회선 유지한 고객 시기: 조건 달성한 달 월말,https://www.moyoplan.com/plans/8171
35476,SKT,[S]아이즈팩 10GB+,사은품/페이백,아이즈팩 이용권,,,,,False,,,대상: 대상 요금제 개통 후 사은품 지급 시기까지 회선 유지한 고객 시기: 요금제 개통 후 익월 15일 경,https://www.moyoplan.com/plans/35476
35476,SKT,[S]아이즈팩 10GB+,추가데이터,SOLO결합 데이터 10GB 지급,,,,,False,,,대상: 대상 요금제 개통 후 아이즈모바일 사용자간 결합 & SOLO 결합한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/35476
37195,LGU+,A 갓성비 10GB/100분 9,OTT/구독,조선일보 종이신문 1개월 무료 구독 이벤트,,,,,False,,,,https://www.moyoplan.com/plans/37195
37195,LGU+,A 갓성비 10GB/100분 9,사은품/페이백,네이버페이 5천원 지급 이벤트,,,5000,,False,,,,https://www.moyoplan.com/plans/37195
37197,LGU+,A 갓성비 6GB/200분 9,OTT/구독,조선일보 종이신문 1개월 무료 구독 이벤트,,,,,False,,,,https://www.moyoplan.com/plans/37197
35415,KT,[K]글로벌로밍100GB+,사은품/페이백,해외 130개국 로밍걱정 끝,,,,,False,,,대상: 대상 요금제 개통한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/35415
35415,KT,[K]글로벌로밍100GB+,추가데이터,SOLO결합 데이터 20GB 지급,,,,,False,,,대상: 대상 요금제 개통 후 아이즈모바일 사용자간 결합 & SOLO 결합한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/35415
37189,LGU+,A 5G 스페셜 플러스,OTT/구독,조선일보 종이신문 1개월 무료 구독 이벤트,,,,,False,,,,https://www.moyoplan.com/plans/37189
34363,LGU+,"더블업 LTE 25GB+ (15+10 24개월) / 평생가 22,000원",추가데이터,추가 데이터 10GB,,,,,False,,,대상: 대상 요금제 개통한 고객 시기: 조건 달성한 다음 달 월초,https://www.moyoplan.com/plans/34363
35413,KT,[K]글로벌로밍100분/15GB+,사은품/페이백,해외 130개국 로밍걱정 끝,,,,,False,,,대상: 대상 요금제 개통한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/35413
35413,KT,[K]글로벌로밍100분/15GB+,추가데이터,SOLO결합 데이터 10GB 지급,,,,,False,,,대상: 대상 요금제 개통 후 아이즈모바일 사용자간 결합 & SOLO 결합한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/35413
35391,SKT,[S]글로벌로밍7GB+,사은품/페이백,해외 130개국 로밍걱정 끝,,,,,False,,,대상: 대상 요금제 개통한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/35391
35391,SKT,[S]글로벌로밍7GB+,추가데이터,SOLO결합 데이터 5GB 지급,,,,,False,,,대상: 대상 요금제 개통 후 아이즈모바일 사용자간 결합 & SOLO 결합한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/35391
35393,SKT,[S]글로벌로밍11GB+,사은품/페이백,해외 130개국 로밍걱정 끝,,,,,False,,,대상: 대상 요금제 개통한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/35393
35393,SKT,[S]글로벌로밍11GB+,추가데이터,SOLO결합 데이터 20GB 지급,,,,,False,,,대상: 대상 요금제 개통 후 아이즈모바일 사용자간 결합 & SOLO 결합한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/35393
35419,KT,[K]무한11GB+ Wavve,OTT/구독,웨이브 무료 구독권 지급,웨이브,,,,False,,,대상: 대상 요금제 개통한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/35419
35419,KT,[K]무한11GB+ Wavve,추가데이터,SOLO결합 데이터 20GB 지급,,,,,False,,,대상: 대상 요금제 개통 후 아이즈모바일 사용자간 결합 & SOLO 결합한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/35419
35412,KT,[K]글로벌로밍7GB+,사은품/페이백,해외 130개국 로밍걱정 끝,,,,,False,,,대상: 대상 요금제 개통한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/35412
35412,KT,[K]글로벌로밍7GB+,추가데이터,SOLO결합 데이터 5GB 지급,,,,,False,,,대상: 대상 요금제 개통 후 아이즈모바일 사용자간 결합 & SOLO 결합한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/35412
15411,SKT,0 청년 다이렉트 34,OTT/구독,티빙 광고형 스탠다드 제공 (6개월),티빙,광고형 스탠다드,,,False,,,,https://www.moyoplan.com/plans/15411
15411,SKT,0 청년 다이렉트 34,사은품/페이백,네이버웹툰 쿠키 30개 (6개월),,,,,False,,,,https://www.moyoplan.com/plans/15411
15411,SKT,0 청년 다이렉트 34,사은품/페이백,CGV 영화관람권 50% 할인 (월 1장),,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 완료 후,https://www.moyoplan.com/plans/15411
15411,SKT,0 청년 다이렉트 34,사은품/페이백,네이버페이 월 2만 원 x 3개월,,,20000,,False,,,시기: 조건 달성한 달부터 매월 5일경,https://www.moyoplan.com/plans/15411
15411,SKT,0 청년 다이렉트 34,사은품/페이백,로밍 50% 할인,,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 완료 후,https://www.moyoplan.com/plans/15411
15411,SKT,0 청년 다이렉트 34,사은품/페이백,커피 전문점 50% 할인 (월 1잔),,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 완료 후,https://www.moyoplan.com/plans/15411
35394,SKT,[S]글로벌로밍100GB+,사은품/페이백,해외 130개국 로밍걱정 끝,,,,,False,,,대상: 대상 요금제 개통한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/35394
35394,SKT,[S]글로벌로밍100GB+,추가데이터,SOLO결합 데이터 20GB 지급,,,,,False,,,대상: 대상 요금제 개통 후 아이즈모바일 사용자간 결합 & SOLO 결합한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/35394
36960,LGU+,LTE 71GB+(청년미래),사은품/페이백,25.2만 KB포인트리,,,,,False,,,"대상: 대상 요금제 개통 후 익월 말까지 요금제 유지, 마케팅 및 광고성 수신 동의한 고객 시기: 조건 달성 익월 월말 지급 후 매월 말일 이내",https://www.moyoplan.com/plans/36960
37187,LGU+,A 5G 라이트,OTT/구독,조선일보 종이신문 1개월 무료 구독 이벤트,,,,,False,,,,https://www.moyoplan.com/plans/37187
36957,LGU+,LTE 71GB+(라이더),사은품/페이백,24만 GS주유쿠폰,,,,,False,,,"대상: 대상 요금제 개통 후 익월 말까지 요금제 유지, 마케팅 및 광고성 수신 동의한 고객 시기: 조건 달성 익월 월말 지급 후 매월 말일 이내",https://www.moyoplan.com/plans/36957
34915,LGU+,LTE 71GB+(평생),사은품/페이백,19.2만 KB포인트리,,,,,False,,,"대상: 대상 요금제 개통 후 익월 말까지 요금제 유지, 마케팅 및 광고성 수신 동의한 고객 시기: 조건 달성 익월 월말 지급 후 매월 말일 이내",https://www.moyoplan.com/plans/34915
35414,KT,[K]글로벌로밍11GB+,사은품/페이백,해외 130개국 로밍걱정 끝,,,,,False,,,대상: 대상 요금제 개통한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/35414
35414,KT,[K]글로벌로밍11GB+,추가데이터,SOLO결합 데이터 20GB 지급,,,,,False,,,대상: 대상 요금제 개통 후 아이즈모바일 사용자간 결합 & SOLO 결합한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/35414
37192,LGU+,A 갓성비 5GB/230분 9,OTT/구독,조선일보 종이신문 1개월 무료 구독 이벤트,,,,,False,,,,https://www.moyoplan.com/plans/37192
35850,LGU+,LTE 71GB+(혜택형),사은품/페이백,12만 Npay (4만*3회),,,,,False,,,"대상: 대상 요금제 개통 후 익월 말까지 요금제 유지, 마케팅 및 광고성 수신 동의한 고객 시기: 조건 달성 익월 월말 지급 후 매월 말일 이내",https://www.moyoplan.com/plans/35850
15410,SKT,0 청년 다이렉트 42,OTT/구독,티빙 광고형 스탠다드 제공 (6개월),티빙,광고형 스탠다드,,,False,,,,https://www.moyoplan.com/plans/15410
15410,SKT,0 청년 다이렉트 42,사은품/페이백,네이버웹툰 쿠키 30개 (6개월),,,,,False,,,,https://www.moyoplan.com/plans/15410
15410,SKT,0 청년 다이렉트 42,사은품/페이백,CGV 영화관람권 50% 할인 (월 1장),,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 완료 후,https://www.moyoplan.com/plans/15410
15410,SKT,0 청년 다이렉트 42,사은품/페이백,네이버페이 월 2만 원 x 3개월,,,20000,,False,,,시기: 조건 달성한 달부터 매월 5일경,https://www.moyoplan.com/plans/15410
15410,SKT,0 청년 다이렉트 42,사은품/페이백,로밍 50% 할인,,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 완료 후,https://www.moyoplan.com/plans/15410
15410,SKT,0 청년 다이렉트 42,사은품/페이백,커피 전문점 50% 할인 (월 1잔),,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 완료 후,https://www.moyoplan.com/plans/15410
36959,LGU+,LTE 15GB+(100분)(청년미래),사은품/페이백,18만KB포인트리,,,,,False,,,"대상: 대상 요금제 개통 후 익월 말까지 요금제 유지, 마케팅 및 광고성 수신 동의한 고객 시기: 조건 달성 익월 월말 지급 후 매월 말일 이내",https://www.moyoplan.com/plans/36959
36950,KT,LTE 15GB+(밀리의서재),사은품/페이백,14.7만 KB포인트리,,,,,False,,,"대상: 대상 요금제 개통 후 익월 말까지 요금제 유지, 마케팅 및 광고성 수신 동의한 고객 시기: 조건 달성 익월 월말 지급 후 매월 말일 이내",https://www.moyoplan.com/plans/36950
15409,SKT,0 청년 다이렉트 48,OTT/구독,티빙 광고형 스탠다드 제공 (12개월),티빙,광고형 스탠다드,,,False,,,대상: 대상 요금제 개통한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/15409
15409,SKT,0 청년 다이렉트 48,사은품/페이백,네이버웹툰 쿠키 30개 (12개월),,,,,False,,,대상: 대상 요금제 개통한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/15409
15409,SKT,0 청년 다이렉트 48,사은품/페이백,CGV 영화관람권 50% 할인 (월 1장),,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료한 고객 시기: 요금제 가입 완료 후,https://www.moyoplan.com/plans/15409
15409,SKT,0 청년 다이렉트 48,사은품/페이백,첫 달 요금 네이버페이로 전액 환급,,,,,False,,,대상: 대상 요금제 개통 후 2개월 회선 유지한 고객 시기: 조건 달성한 달부터 매월 5일경,https://www.moyoplan.com/plans/15409
15409,SKT,0 청년 다이렉트 48,사은품/페이백,로밍 50% 할인,,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료한 고객 시기: 요금제 가입 완료 후,https://www.moyoplan.com/plans/15409
15409,SKT,0 청년 다이렉트 48,사은품/페이백,커피 전문점 50% 할인 (월 1잔),,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료한 고객 시기: 요금제 가입 완료 후,https://www.moyoplan.com/plans/15409
30363,KT,데이터통화안심 5GB+,사은품/페이백,마트 상품권/네이버페이 1만원 증정,,,10000,,False,,KT바로유심,대상: 바로유심/바로배송유심 구매・개통 후 7개월 회선 유지한 고객 시기: 조건 달성한 달 월말,https://www.moyoplan.com/plans/30363
30363,KT,데이터통화안심 5GB+,사은품/페이백,마트 상품권/네이버페이 1만원 증정,,,10000,,False,,KT바로유심,대상: 바로유심/바로배송유심 구매・개통 후 4개월 회선 유지한 고객 시기: 조건 달성한 달 월말,https://www.moyoplan.com/plans/30363
37193,LGU+,A 갓성비 6GB/300분 9,OTT/구독,조선일보 종이신문 1개월 무료 구독 이벤트,,,,,False,,,,https://www.moyoplan.com/plans/37193
36958,LGU+,5G 95GB+(라이더),사은품/페이백,48만 GS주유쿠폰,,,,,False,,,"대상: 대상 요금제 개통 후 익월 말까지 요금제 유지, 마케팅 및 광고성 수신 동의한 고객 시기: 조건 달성 익월 월말 지급 후 매월 말일 이내",https://www.moyoplan.com/plans/36958
36961,LGU+,5G 95GB+(청년미래),사은품/페이백,57.6만 KB포인트리,,,,,False,,,"대상: 대상 요금제 개통 후 익월 말까지 요금제 유지, 마케팅 및 광고성 수신 동의한 고객 시기: 조건 달성 익월 월말 지급 후 매월 말일 이내",https://www.moyoplan.com/plans/36961
36952,KT,LTE 150GB+(밀리의서재),사은품/페이백,18.5만 KB포인트리,,,,,False,,,,https://www.moyoplan.com/plans/36952
36956,KT,LTE 150GB+(CU),사은품/페이백,18.5만 KB포인트리,,,,,False,,,,https://www.moyoplan.com/plans/36956
14831,SKT,다이렉트5G 48,OTT/구독,티빙 광고형 스탠다드 제공 (12개월),티빙,광고형 스탠다드,,,False,,,대상: 대상 요금제 개통한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/14831
14831,SKT,다이렉트5G 48,사은품/페이백,네이버웹툰 쿠키 30개 (12개월),,,,,False,,,대상: 대상 요금제 개통한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/14831
14831,SKT,다이렉트5G 48,사은품/페이백,첫 달 요금 네이버페이로 전액 환급,,,,,False,,,대상: 대상 요금제 개통 후 2개월 회선 유지한 고객 시기: 조건 달성한 달부터 매월 5일경,https://www.moyoplan.com/plans/14831
36988,LGU+,홈쇼핑 스페셜 71GB+,사은품/페이백,20만 신세계상품권,,,,,False,,,"대상: 대상 요금제 개통 후 익월 말까지 요금제 유지, 마케팅 및 광고성 수신 동의한 고객 시기: 조건 달성 익월 월말 지급 후 매월 말일 이내",https://www.moyoplan.com/plans/36988
35851,LGU+,5G 95GB+(혜택형),사은품/페이백,16만 Npay (4만*4회),,,,,False,,,"대상: 대상 요금제 개통 후 익월 말까지 요금제 유지, 마케팅 및 광고성 수신 동의한 고객 시기: 조건 달성 익월 월말 지급 후 매월 말일 이내",https://www.moyoplan.com/plans/35851
15407,SKT,0 청년 다이렉트 62,OTT/구독,티빙 광고형 스탠다드 제공 (12개월),티빙,광고형 스탠다드,,,False,,,,https://www.moyoplan.com/plans/15407
15407,SKT,0 청년 다이렉트 62,사은품/페이백,네이버웹툰 쿠키 30개 (12개월),,,,,False,,,,https://www.moyoplan.com/plans/15407
15407,SKT,0 청년 다이렉트 62,사은품/페이백,CGV 영화관람권 50% 할인 (월 1장),,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 완료 후,https://www.moyoplan.com/plans/15407
15407,SKT,0 청년 다이렉트 62,사은품/페이백,첫 달 요금 네이버페이로 전액 환급,,,,,False,,,시기: 조건 달성한 달부터 매월 5일경,https://www.moyoplan.com/plans/15407
15407,SKT,0 청년 다이렉트 62,사은품/페이백,로밍 50% 할인,,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 완료 후,https://www.moyoplan.com/plans/15407
15407,SKT,0 청년 다이렉트 62,사은품/페이백,커피 전문점 50% 할인 (월 1잔),,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 완료 후,https://www.moyoplan.com/plans/15407
15407,SKT,0 청년 다이렉트 62,멤버십,T 멤버십 VIP 제공,,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 1~15일 가입 시 다음 달 1일,https://www.moyoplan.com/plans/15407
15407,SKT,0 청년 다이렉트 62,스마트기기,스마트기기 이용 요금 무료 (1회선),,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 후,https://www.moyoplan.com/plans/15407
36951,KT,LTE 71GB+(밀리의서재),사은품/페이백,16.8만 KB포인트리,,,,,False,,,"대상: 대상 요금제 개통 후 익월 말까지 요금제 유지, 마케팅 및 광고성 수신 동의한 고객 시기: 조건 달성 익월 월말 지급 후 매월 말일 이내",https://www.moyoplan.com/plans/36951
36329,LGU+,5G 든든무제한 150GB+,사은품/페이백,43.2만 KB포인트리,,,,,False,,,"대상: 대상 요금제 개통 후 익월 말까지 요금제 유지, 마케팅 및 광고성 수신 동의한 고객 시기: 조건 달성 익월 월말 지급 후 매월 말일 이내",https://www.moyoplan.com/plans/36329
15408,SKT,0 청년 다이렉트 55,OTT/구독,티빙 광고형 스탠다드 제공 (12개월),티빙,광고형 스탠다드,,,False,,,대상: 대상 요금제 개통한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/15408
15408,SKT,0 청년 다이렉트 55,사은품/페이백,네이버웹툰 쿠키 30개 (12개월),,,,,False,,,대상: 대상 요금제 개통한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/15408
15408,SKT,0 청년 다이렉트 55,사은품/페이백,CGV 영화관람권 50% 할인 (월 1장),,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료한 고객 시기: 요금제 가입 완료 후,https://www.moyoplan.com/plans/15408
15408,SKT,0 청년 다이렉트 55,사은품/페이백,첫 달 요금 네이버페이로 전액 환급,,,,,False,,,대상: 대상 요금제 개통 후 2개월 회선 유지한 고객 시기: 조건 달성한 달부터 매월 5일경,https://www.moyoplan.com/plans/15408
15408,SKT,0 청년 다이렉트 55,사은품/페이백,로밍 50% 할인,,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료한 고객 시기: 요금제 가입 완료 후,https://www.moyoplan.com/plans/15408
15408,SKT,0 청년 다이렉트 55,사은품/페이백,커피 전문점 50% 할인 (월 1잔),,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료한 고객 시기: 요금제 가입 완료 후,https://www.moyoplan.com/plans/15408
14829,SKT,다이렉트5G 62,OTT/구독,티빙 광고형 스탠다드 제공 (12개월),티빙,광고형 스탠다드,,,False,,,,https://www.moyoplan.com/plans/14829
14829,SKT,다이렉트5G 62,사은품/페이백,네이버웹툰 쿠키 30개 (12개월),,,,,False,,,,https://www.moyoplan.com/plans/14829
14829,SKT,다이렉트5G 62,OTT/구독,"T 우주패스,FLO,Wavve 중 2개 할인",웨이브,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 후,https://www.moyoplan.com/plans/14829
14829,SKT,다이렉트5G 62,사은품/페이백,첫 달 요금 네이버페이로 전액 환급,,,,,False,,,시기: 조건 달성한 달부터 매월 5일경,https://www.moyoplan.com/plans/14829
14829,SKT,다이렉트5G 62,멤버십,T 멤버십 VIP 제공,,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 1~15일 가입 시 다음 달 1일,https://www.moyoplan.com/plans/14829
14829,SKT,다이렉트5G 62,스마트기기,스마트기기 이용 요금 무료 (1회선),,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 후,https://www.moyoplan.com/plans/14829
35852,LGU+,LTE 71GB+(초알뜰),사은품/페이백,초알뜰 요금제 개통시 KB포인트리 21만,,,,,False,,,"대상: 대상 요금제 개통 후 익월 말까지 요금제 유지, 마케팅 및 광고성 수신 동의한 고객 시기: 조건 달성 익월 월말 지급 후 매월 말일 이내 지급",https://www.moyoplan.com/plans/35852
35852,LGU+,LTE 71GB+(초알뜰),사은품/페이백,21만 Npay,,,,,False,,,"대상: 대상 요금제 개통 후 익월 말까지 요금제 유지, 마케팅 및 광고성 수신 동의한 고객 시기: 조건 달성 익월 월말 지급 후 매월 말일 이내",https://www.moyoplan.com/plans/35852
21758,SKT,0청년 다이렉트69(넷플릭스),OTT/구독,티빙 광고형 스탠다드 제공 (12개월),티빙,광고형 스탠다드,,,False,,,,https://www.moyoplan.com/plans/21758
21758,SKT,0청년 다이렉트69(넷플릭스),사은품/페이백,네이버웹툰 쿠키 30개 (12개월),,,,,False,,,,https://www.moyoplan.com/plans/21758
21758,SKT,0청년 다이렉트69(넷플릭스),OTT/구독,넷플릭스 광고형 스탠다드 할인 제공,넷플릭스,광고형 스탠다드,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 완료 후,https://www.moyoplan.com/plans/21758
21758,SKT,0청년 다이렉트69(넷플릭스),사은품/페이백,CGV 영화관람권 50% 할인 (월 1장),,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 완료 후,https://www.moyoplan.com/plans/21758
21758,SKT,0청년 다이렉트69(넷플릭스),사은품/페이백,첫 달 요금 네이버페이로 전액 환급,,,,,False,,,시기: 조건 달성한 달부터 매월 5일경,https://www.moyoplan.com/plans/21758
21758,SKT,0청년 다이렉트69(넷플릭스),사은품/페이백,로밍 50% 할인,,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 완료 후,https://www.moyoplan.com/plans/21758
21758,SKT,0청년 다이렉트69(넷플릭스),사은품/페이백,커피 전문점 50% 할인 (월 1잔),,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 완료 후,https://www.moyoplan.com/plans/21758
21758,SKT,0청년 다이렉트69(넷플릭스),스마트기기,스마트기기 이용 요금 무료 (2회선),,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 후,https://www.moyoplan.com/plans/21758
21758,SKT,0청년 다이렉트69(넷플릭스),멤버십,T 멤버십 VIP 제공,,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 1~15일 가입 시 다음 달 1일,https://www.moyoplan.com/plans/21758
21760,SKT,다이렉트5G 69(넷플릭스),OTT/구독,티빙 광고형 스탠다드 제공 (12개월),티빙,광고형 스탠다드,,,False,,,,https://www.moyoplan.com/plans/21760
21760,SKT,다이렉트5G 69(넷플릭스),사은품/페이백,네이버웹툰 쿠키 30개 (12개월),,,,,False,,,,https://www.moyoplan.com/plans/21760
21760,SKT,다이렉트5G 69(넷플릭스),OTT/구독,넷플릭스 광고형 스탠다드 할인 제공,넷플릭스,광고형 스탠다드,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 완료 후,https://www.moyoplan.com/plans/21760
21760,SKT,다이렉트5G 69(넷플릭스),사은품/페이백,첫 달 요금 네이버페이로 전액 환급,,,,,False,,,시기: 조건 달성한 달부터 매월 5일경,https://www.moyoplan.com/plans/21760
21760,SKT,다이렉트5G 69(넷플릭스),스마트기기,스마트기기 이용 요금 무료 (2회선),,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 후,https://www.moyoplan.com/plans/21760
21760,SKT,다이렉트5G 69(넷플릭스),멤버십,T 멤버십 VIP 제공,,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 1~15일 가입 시 다음 달 1일,https://www.moyoplan.com/plans/21760
36949,KT,LTE 7GB+(밀리의서재),사은품/페이백,13.3만 KB포인트리,,,,,False,,,"대상: 대상 요금제 개통 후 익월 말까지 요금제 유지, 마케팅 및 광고성 수신 동의한 고객 시기: 조건 달성 익월 월말 지급 후 매월 말일 이내",https://www.moyoplan.com/plans/36949
31867,SKT,다이렉트5G 38,OTT/구독,티빙 광고형 스탠다드 제공 (6개월),티빙,광고형 스탠다드,,,False,,,대상: 대상 요금제 개통한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/31867
31867,SKT,다이렉트5G 38,사은품/페이백,네이버웹툰 쿠키 30개 (6개월),,,,,False,,,대상: 대상 요금제 개통한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/31867
31867,SKT,다이렉트5G 38,사은품/페이백,네이버페이 월 2만 원 x 3개월,,,20000,,False,,,대상: 대상 요금제 개통 후 2개월 회선 유지한 고객 시기: 조건 달성한 달부터 매월 5일경,https://www.moyoplan.com/plans/31867
27328,SKT,다이렉트5G 76(넷플릭스),OTT/구독,티빙 광고형 스탠다드 제공 (12개월),티빙,광고형 스탠다드,,,False,,,,https://www.moyoplan.com/plans/27328
27328,SKT,다이렉트5G 76(넷플릭스),사은품/페이백,네이버웹툰 쿠키 30개 (12개월),,,,,False,,,,https://www.moyoplan.com/plans/27328
27328,SKT,다이렉트5G 76(넷플릭스),OTT/구독,넷플릭스 스탠다드 제공,넷플릭스,스탠다드,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 완료 후,https://www.moyoplan.com/plans/27328
